"Date","Aluminum","Arsenic","Bromine","Calcium","Chlorine","Chromium","Copper","Elemental Carbon","Elemental carbon I","Elemental carbon II","Elemental carbon III","Iron","Lead","Magnesium","Manganese","Nickel","Nitrate","Nitrite","Organic carbon","Organic carbon I","Organic carbon II","Organic carbon III","Organic carbon IV","Phosphorus","Potassium","Pyrolyzed organic carbon","Rubidium","Selenium","Silicon","Sodium","Strontium","Sulfate","Sulfur","Titanium","Vanadium","Zinc","Zirconium","PM25"
"09/08/2022",0.01197,0,0.00177,0.03771,0.25722,0.00039,0.004,0.27364,0.2694,0.00508,0,0.04711,0.00123,0.06574,0.00358,0.00036,0.88439,9e-05,0.86805,0.07278,0.16828,0.39239,0.23375,0.00022,0.03083,0.00084,0,2e-05,0.03467,0.50622,0.00056,0.60487,0.23777,0.0024,0.00025,0.0037,7e-05,4.74554
"09/11/2022",0.07297,0.00022,0.00935,0.09616,0.12992,4e-04,0.00263,0.97336,1.7744,0.06189,0,0.09803,0.00245,0.14314,0.00423,0.00015,1.24706,0.003,8.9835,0.55138,2.07956,3.2556,2.23403,0.00229,0.1832,0.86293,NA,0.00051,0.18867,0.92357,0.00147,1.05208,0.379,0.00931,0.00011,0.00956,0.00018,25.45955
"09/14/2022",0.03102,0,0.00642,0.0509,0.00855,0.00072,0.00244,0.68898,0.73766,0.09287,0,0.08282,0.00166,0.07993,0.00279,0.00042,1.19713,0.00171,2.66412,0.13396,0.66067,1.11287,0.61506,4e-05,0.06322,0.14156,6e-05,0.00021,0.07278,0.40313,0.00062,1.2574,0.46246,0.00445,0.00016,0.00777,0.00193,10.4648
"09/17/2022",0.0133,0,0.00106,0.02105,0.00303,0,0.00128,0.20048,0.22654,0.03268,0,0.0243,0.00339,0.02239,0.00059,0.00016,0.39266,0.00107,1.01008,0.0056,0.1664,0.479,0.30033,0.00016,0.01834,0.05874,0.00013,0.00016,0.03086,0.15933,0.00029,0.49847,0.2234,0.00229,0.00025,0.00233,0.00034,3.27236
"09/20/2022",0.05041,0,0.00229,0.0353,0.00447,0.00023,0.00275,0.50327,0.42096,0.08231,0,0.08019,0.00048,0.01816,0.00155,0.00026,0.30513,0.00532,3.14939,0.1084,0.8003,1.51203,0.72866,0.00149,0.03048,0,0.00015,4e-05,0.1309,0.04967,0.00068,0.33174,0.13749,0.00567,6e-05,0.00421,0.00158,7.46605
"09/23/2022",0.02613,9e-05,0.0028,0.04076,0.0031,0.00095,0.00298,0.31819,0.33195,0.03236,0,0.07172,0.00194,0.03135,0.00155,0.00025,0.33669,0.00165,0.93197,0.09363,0.21654,0.35857,0.21712,0.00623,0.02539,0.04611,0,0.00044,0.06995,0.19572,0.00099,0.72289,0.28543,0.00725,3e-05,0.00513,0.00079,4.14982
"09/26/2022",0.04774,0.00013,0.00348,0.04896,0.00552,0.00186,0.00949,1.08148,0.97994,0.10154,0,0.13281,0.00269,0.0083,0.00757,0.00189,0.73781,0.00945,6.30685,0.42047,1.71652,2.77932,1.39053,0.00031,0.04165,0,8e-05,0.00024,0.12317,0.05256,0.00045,0.62631,0.24007,0.00679,0.00064,0.00883,0.00213,14.91799
"09/29/2022",0.01825,0,0.00163,0.02538,0.00227,0.00057,0.00583,0.53235,0.48945,0.07178,0,0.06107,0.00115,0.01947,0.00193,0.00113,0.73671,0.0044,1.1814,0.08085,0.30388,0.45617,0.31162,0.00084,0.02951,0.02889,0,5e-05,0.04954,0.13078,0.00041,0.62552,0.2445,0.00401,0.00335,0.00436,0.00071,4.19651
"10/02/2022",0.04493,0,0.00414,0.0298,0.00442,0.00018,0.0047,0.87383,0.84308,0.13891,0,0.06363,0.00066,0.00619,0.0014,0.00151,0.5635,0.00614,6.45466,0.54223,1.55574,3.02209,1.22645,0.00086,0.04461,0.10816,0.00022,0.00035,0.09441,0.04783,0.00053,0.76343,0.27623,0.00475,0.00658,0.00402,0.00027,15.13811
"10/05/2022",0.0232,0.00017,0.00256,0.02226,0.00569,0.00157,0.00337,1.02716,1.20762,0.20834,0,0.06307,0.00129,0.00591,0.00284,0.00163,3.64117,0.00527,3.36889,0.04568,0.99101,1.20694,0.73646,0.00083,0.04998,0.3888,NA,0.00027,0.05501,0.03675,0.00066,1.27392,0.35025,0.00338,0.00096,0.00784,0.00131,13.46962
"10/08/2022",0.07482,0,0.00527,0.05409,0.00814,0.00062,0.00813,1.49555,2.02601,0.23353,0,0.1412,0.00465,0.01811,0.00314,0.00175,1.5106,0.00982,9.46049,0.49757,2.40475,3.60875,2.18544,0.00101,0.05954,0.76399,8e-05,0.00018,0.1815,0.04594,0.00054,0.74428,0.27516,0.00879,0.00588,0.00691,0.00196,19.93187
"10/11/2022",0.01424,0,0.00194,0.04807,0.41651,0.00057,0.00329,0.45395,0.42561,0.03735,0,0.07615,0.00061,0.08307,0.00723,0.00057,1.26549,0.01013,0.97117,0.07219,0.28295,0.34368,0.26334,0.0012,0.04991,0.00901,2e-04,0.00031,0.04636,0.57627,0.00088,0.48125,0.15248,0.00337,0.00056,0.0055,0.00076,6.16646
"10/14/2022",NA,NA,NA,NA,NA,NA,NA,1.7342,1.585,0.1492,0,NA,NA,NA,NA,NA,1.6493,0.02274,8.26988,0.58843,2.40175,3.38302,1.89668,NA,NA,0,NA,NA,NA,NA,NA,0.55191,NA,NA,NA,NA,NA,NA
"10/17/2022",0.0366,0,0.00575,0.05296,0.01288,0.00043,0.00294,0.81373,0.76685,0.06443,0,0.08899,0.00108,0.05356,0.00182,0.00014,0.99772,0.00631,4.60385,0.37731,1.13361,2.10426,0.97111,0.00074,0.06533,0.01755,0.00017,0.00035,0.10117,0.37444,0.00087,0.81721,0.27488,0.00608,0.00012,0.00523,0.00095,13.58802
"10/20/2022",NA,NA,NA,NA,NA,NA,NA,2.88354,14.76967,0.13619,0,NA,NA,NA,NA,NA,8.97814,0.01826,37.93946,2.74519,9.59241,10.61487,2.96465,NA,NA,12.02233,NA,NA,NA,NA,NA,1.85205,NA,NA,NA,NA,NA,NA
"10/23/2022",0.00227,0.00071,0.0025,0.01381,0.00625,6e-05,0.00198,0.49194,0.60491,0.03672,0,0.03225,0.00111,0.01316,0.00056,0.00019,0.93859,0.00379,1.62206,0.0412,0.35918,0.6618,0.41018,0.00073,0.04339,0.14969,0.00019,1e-04,0.01182,0.19352,0.00043,0.47907,0.17909,0.00224,0.00022,0.00605,0.00139,5.06403
"10/26/2022",0.00347,0,0.00151,0.02334,0.27127,0.00041,0.00315,0.26646,0.2341,0.03236,0,0.04658,0.00138,0.03162,0.00088,0.00048,0.42072,0.00103,0.79014,0.04113,0.14519,0.32973,0.27408,0.00146,0.03294,0,4e-05,7e-05,0.02192,0.30439,0.00041,0.32383,0.11672,0.00221,6e-05,0.00482,NA,3.34471
"10/29/2022",0.00764,0.00184,0.00351,0.02,0.01003,0.00013,0.00298,0.60539,0.56061,0.04478,0,0.03858,0.00213,0.00916,0.00096,0.00026,1.01814,0.00489,2.33409,0.18443,0.54625,0.85798,0.74543,0.00241,0.07006,0,0.00034,8e-05,0.02476,0.14607,0.00042,0.69714,0.20552,0.00237,0.00031,0.01135,NA,7.39752
"11/01/2022",0.0086,0,0.00139,0.0199,0.00565,0.00029,0.00348,0.48065,0.48208,0.04253,0,0.04143,0.00081,0.02093,0.00165,0.00013,0.4973,0.00244,1.40324,0.08524,0.28679,0.61545,0.3718,0.0015,0.03413,0.04397,2e-05,1e-04,0.02106,0.1447,0.00023,0.21737,0.08535,0.00196,0,0.00695,0.00016,3.92614
"11/04/2022",0.00022,0,3e-04,0.00829,0.11666,0.00027,0.00669,0.15163,0.13884,0.05039,0,0.10026,NA,0.00811,0.00078,0.00027,0.05811,0.00145,0.58568,0.00655,0.14171,0.23745,0.16238,0.00047,0.01535,0.0376,0.00017,NA,0.0056,0.07806,0.00012,0.06596,0.0231,0.00037,1e-05,0.01571,5e-05,1.4878
"11/07/2022",0.00342,0,0.00077,0.01803,0.00106,0.00019,0.00149,0.2262,0.18179,0.04489,0,0.0265,9e-04,0.00452,0.00209,NA,0.44375,0.00559,0.57076,0.01459,0.10946,0.32477,0.12145,1e-05,0.01429,0.00049,NA,2e-05,0.01572,0.01931,1e-04,0.11406,0.04762,0.00172,8e-05,0.00301,0.00028,1.79428
"11/10/2022",0.01878,0.00103,0.00686,0.02704,0.00605,0.00066,0.00372,1.19466,1.19345,0.12129,0,0.08376,0.00378,NA,0.00577,2e-04,1.35637,0.0051,3.96383,0.29126,0.78976,1.63633,1.12639,0.00222,0.09216,0.12008,0.00022,0.00045,0.06121,0.04599,0.00059,0.57403,0.20143,0.00448,0.00032,0.01729,0.00109,10.24405
"11/13/2022",0.00839,0.00161,0.00232,0.00762,0.00856,0.00016,0.00368,1.26681,1.21596,0.27362,0,0.03919,0.0029,0.00281,0.00079,0.00012,1.54378,0.00525,3.66753,0.45003,0.87441,1.37591,0.74441,0.00114,0.09061,0.22277,0.00017,0.00022,0.02021,0.01957,3e-04,0.4953,0.16271,0.00243,9e-05,0.01164,0.00176,11.36714
"11/16/2022",0.02679,0.00055,0.00187,0.02153,0.00598,0.00049,0.00584,1.19822,1.22934,0.22562,0,0.09096,0.00175,0.0038,0.00228,0.00025,2.34932,0.00555,3.17504,0.22459,0.69519,1.11855,0.87996,0.00143,0.07312,0.25675,0.00038,0.00031,0.07384,0.01878,1e-04,0.87899,0.26266,0.00501,0.00012,0.01364,0.00211,10.95235
"11/19/2022",0.01698,0.00047,0.0019,0.02296,0.00802,0.00055,0.00684,1.1096,0.95282,0.15678,0,0.09373,0.00192,0.00707,0.00163,0.00027,1.03456,0.00845,4.0311,0.3753,0.91498,1.87468,0.86614,0.00061,0.08646,0,NA,0.00017,0.05051,0.02647,0.00019,0.36187,0.12214,0.00602,0.00024,0.01363,0.00284,10.54222
"11/22/2022",0.01056,0.00084,0.0019,0.03023,0.00954,0.00073,0.00352,1.05527,1.00703,0.10488,0,0.08681,0.00225,0.01076,0.00409,0.00032,0.65379,0.01042,2.93965,0.16457,0.74684,1.28362,0.68798,0.00053,0.06965,0.05665,0.00032,0.00027,0.03715,0.12474,0.00054,0.38884,0.14576,0.00343,9e-05,0.0127,0.00024,8.69262
"11/25/2022",0.00116,0.00054,0.00098,0.01237,0.00281,0.00026,0.00529,0.48605,0.5421,0.14573,0,0.01747,0.00115,0.0074,0.00021,0.00011,0.56058,0.01334,1.61524,0.08728,0.25845,0.70501,0.36272,0.00057,0.03482,0.20179,0.00021,1e-04,0.00884,0.07323,0.00028,0.12782,0.05116,0.00109,0,0.00418,0.00096,4.1482
"11/28/2022",0.00113,0,0.00069,0.01343,0.04444,0.00012,0.00111,0.27321,0.29015,0.10125,0,0.02118,0.00107,0.01023,0.00053,0.00014,0.21541,0.00349,0.86513,0.01322,0.18873,0.32216,0.22282,4e-05,0.02206,0.11819,0.00011,0.00023,0.00846,0.1157,0.00016,0.17529,0.06386,0.00107,0,0.00344,0.00167,2.39671
"12/01/2022",0.00679,0,0.00105,0.01459,0.00337,9e-05,0.00486,0.40309,0.49958,0.10739,0.00125,0.02517,0.00011,0.01049,0.00043,2e-05,0.85024,0.00203,1.17667,0.07972,0.23347,0.38901,0.26934,0.00041,0.03036,0.20513,2e-05,NA,0.0146,0.12304,0.00014,0.26221,0.09276,0.00139,0,0.00443,NA,3.74865
"12/04/2022",0.02157,0,0.0011,0.01105,0.00304,1e-04,0.00115,0.65512,0.67485,0.22301,0.00233,0.0327,0.00097,0.00075,0.00067,1e-05,0.65855,0.00422,1.29914,0.07183,0.22323,0.50947,0.24955,0.00024,0.03914,0.24507,6e-05,5e-05,0.05546,0.05999,0.00013,0.21726,0.08214,0.00234,0,0.00339,NA,4.27896
"12/07/2022",0.01084,0,0.00099,0.01262,0.00325,0.00029,0.01548,0.61483,0.50568,0.22399,0,0.04839,0.00163,NA,0.00173,2e-04,0.37334,0.00242,1.35202,0.1146,0.28394,0.5817,0.25694,0.00079,0.03449,0.11484,NA,1e-05,0.03104,0.02633,0.00023,0.16479,0.06563,0.00268,6e-05,0.00664,0.00104,3.75296
"12/10/2022",0.00212,8e-05,0.00028,0.00558,0.00152,0.00015,0.00123,0.30245,0.25082,0.19178,0,0.01675,0.00156,0,0.00035,6e-05,0.20885,NA,0.81574,0.00817,0.1783,0.34288,0.14622,0.00041,0.01756,0.14015,0.00023,NA,0.00993,0.0124,2e-04,0.04079,0.01778,0.00109,0,0.00328,0.00092,1.97983
"12/13/2022",0.01356,0.00025,0.0012,0.01622,0.00594,0.00039,0.0116,0.93735,0.87073,0.20524,0,0.09259,0.00182,0.00409,0.0021,0.00012,1.49614,0.00306,1.66817,0.00858,0.49768,0.68941,0.33387,0.00088,0.04042,0.13862,0.00033,3e-05,0.03874,0.02567,7e-05,0.28039,0.10899,0.00541,0,0.00978,0.00179,7.03843
"12/16/2022",0.01653,0.00064,0.00646,0.01946,0.00992,0.00065,0.00788,1.15899,1.15628,0.22068,0,0.07525,0.0015,0.00591,0.00141,3e-04,1.91418,0.00379,2.5332,0.24659,0.57003,0.96299,0.53562,0.00198,0.05442,0.21797,1e-05,0.00022,0.03136,0.02438,0.00022,0.36739,0.10702,0.00413,0.00025,0.01323,0.00353,8.69573
"12/19/2022",0.00885,0,0.00181,0.01401,0.02399,0.00024,0.00767,0.57669,0.60899,0.12206,0,0.03883,0.00101,0.01459,0.0016,2e-05,1.12848,0.01539,1.3122,0.1059,0.25563,0.51108,0.28524,0.00149,0.03619,0.15435,8e-05,6e-05,0.02025,0.08808,0.00021,0.31413,0.10969,0.00192,6e-05,0.0068,0.00197,5.86121
"12/22/2022",0.0124,0,0.00176,0.01564,0.00769,0.00023,0.00174,0.30791,0.32033,0.03845,0,0.03571,0.00081,0.00573,0.00183,NA,0.42921,NA,0.84957,0.0405,0.14391,0.36985,0.24443,0.00083,0.02341,0.05088,8e-05,2e-05,0.03513,0.15568,5e-05,0.26727,0.10006,0.00198,1e-05,0.00519,0.001,2.76413
"12/25/2022",0.00367,0,0.00159,0.03155,0.17294,6e-05,0.00841,0.38003,0.36074,0.0232,0,0.01798,0.00023,0.03464,0.00023,3e-05,0.43314,NA,1.18398,0.04013,0.24504,0.53759,0.35731,0.00119,0.03384,0.00391,0.00013,0.00022,0.01155,0.21819,0.00041,0.1743,0.06261,0.00129,0,0.00171,NA,3.67925
"12/28/2022",0.00127,0,0.00108,0.01817,0.42889,0.00014,0.00128,NA,NA,NA,NA,0.03356,0.00082,0.04198,0.00037,5e-05,NA,NA,NA,NA,NA,NA,NA,4e-05,0.02344,NA,NA,1e-04,0.00687,0.3366,0.00042,NA,0.05293,0.00152,0,0.00539,0.00126,3.00552
"12/31/2022",0.00643,0,0.00108,0.02117,0.20538,0.00016,0.00899,NA,NA,NA,NA,0.02092,7e-04,0.03504,0.00041,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,0.07906,NA,NA,3e-04,0.00755,0.26503,0.0024,NA,0.07219,0.00218,0,0.00222,0.0015,4.02346
"01/03/2023",0.00825,0,5e-04,0.01325,0.00366,0.00073,0.00284,0.42489,0.35661,0.08295,0,0.05414,0.00102,0.00677,0.00075,0.00057,0.22409,0.01305,0.89233,0.04772,0.1821,0.36296,0.28489,0.00172,0.01767,0.01467,0.00024,NA,0.02526,0.05865,0.00021,0.07928,0.03233,0.00347,3e-05,0.00484,0.00133,2.12088
"01/06/2023",0.00594,0,0.00102,0.02991,0.18357,0.00042,0.01036,0.26156,0.24368,0.02995,0,0.04607,0.00173,0.01739,0.0012,2e-05,0.22495,0.00866,0.79699,0.05281,0.18973,0.35883,0.18354,0.00146,0.02062,0.01208,NA,0.00011,0.02083,0.20211,9e-05,0.15516,0.05377,0.00237,0,0.00424,0.0025,2.66939
"01/09/2023",0.00149,0,0.00013,0.01017,0.06884,0.00027,0.00109,0.14736,0.20499,0.02284,0,0.02231,0.00048,0.00785,0.00027,NA,0.08396,0.00229,0.65443,0.0304,0.12661,0.28386,0.13308,0.00084,0.01459,0.08047,7e-05,5e-05,0.01008,0.03987,6e-05,0.07344,0.02825,0.00108,0,0.00202,NA,1.49234
"01/12/2023",0.0025,0,0,0.00589,0.00047,1e-04,0.0039,0.15921,0.04839,0.14755,0,0.01449,0.00054,NA,0.00057,NA,0.02407,0.00391,0.4963,0.01233,0.08411,0.23823,0.1249,0.00056,0.00547,0.03672,0.00011,0,0.00927,NA,NA,0.02352,0.00981,0.00105,0,0.00117,0.00067,0.86006
"01/15/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01/18/2023",0.00335,0,0.00031,0.00982,0.0033,0.00038,0.01028,0.17806,0.17752,0.02036,0,0.03746,0.00076,0.00557,0.00074,0.00019,0.16123,0.01575,0.45932,0.02506,0.09405,0.22962,0.09078,0.00017,0.01204,0.01982,5e-05,0.00012,0.01353,0.05404,0.00027,0.09763,0.03772,0.00184,6e-05,0.00439,0.00033,1.5486
"01/21/2023",0.00897,0.00041,0.00155,0.01901,0.00516,0.00024,0.00163,0.70364,0.70722,0.03688,0,0.0334,0.00121,NA,0.00085,5e-05,0.68686,0.00331,1.50213,0.11253,0.35832,0.60595,0.38486,0.00028,0.04044,0.04046,NA,0.00036,0.01824,0.05513,0.00029,0.27253,0.10785,0.00295,0,0.00693,0.00083,5.31242
"01/24/2023",0.01525,0,0.00357,0.02916,0.03547,0.00072,0.02026,0.81138,0.78166,0.02972,0,0.07926,0.00199,0.01441,0.00183,0.00046,1.41889,0.00669,2.24579,0.24545,0.48103,0.90154,0.61777,0.00312,0.05601,0,7e-05,0.00014,0.03778,0.11965,0.00025,0.47264,0.15252,0.00588,0,0.01497,8e-04,8.64121
"01/27/2023",0.00473,0,3e-04,0.00501,0.00102,5e-05,0.00117,0.19981,0.19766,0.0698,0,0.02212,0.00016,0.00288,0.00034,0,0.54978,0.00216,0.46297,0.00095,0.12911,0.15802,0.10723,0,0.00761,0.06765,0.00013,0.00015,0.00927,NA,0,0.20355,0.07655,0.0014,0,0.00209,0.00072,1.71576
"01/30/2023",0.01865,0,0.00145,0.02487,0.00369,0.00038,0.01069,0.6464,0.72513,0.06363,0,0.07428,0.00267,NA,0.00174,1e-04,0.96094,0.01415,1.79726,0.1744,0.4283,0.66161,0.39058,0.00085,0.03686,0.14236,0.00023,5e-05,0.05762,0.04842,0.00032,0.24681,0.09706,0.00414,0,0.00867,0.00152,5.99431
"02/02/2023",0.02645,0.00019,0.00213,0.03265,0.00758,0.00049,0.00297,0.69081,0.70871,0.02471,0,0.07842,0.00226,0.02476,0.00209,0.00031,0.6412,0.0038,2.13557,0.13074,0.41959,0.882,0.66062,0.00058,0.05267,0.04261,3e-05,NA,0.07462,0.17013,0.00043,0.28165,0.10117,0.00449,0.00018,0.00863,0.00194,5.96204
"02/05/2023",0.00107,0,0.00063,0.01767,0.00812,0.00045,0.01086,0.24212,0.25379,0.02012,0,0.03076,0.00053,0.0074,9e-04,8e-05,0.23905,0.00159,0.77628,0.03592,0.18701,0.32332,0.19823,0.00016,0.01868,0.03179,NA,0.00032,0.01113,0.07862,0.00029,0.14389,0.05469,0.00143,0,0.00404,0.00098,2.28755
"02/08/2023",0.00154,0,0.00117,0.02496,0.36623,0.00031,0.00179,0.18386,0.20004,0.00232,0,0.04025,0.00192,0.0306,0.00048,0.00014,0.39868,0.00018,0.58709,0.00702,0.1424,0.22306,0.19611,0.00041,0.02506,0.0185,6e-05,0.00018,0.01222,0.38459,0.00065,0.28045,0.09552,0.00231,5e-05,0.00421,0.00179,3.42279
"02/11/2023",0.00035,0,0.00227,0.02463,0.45999,9e-05,0.00317,0.2347,0.23656,NA,0,0.02381,0.00072,0.04875,0.00048,1e-05,0.66293,0.00344,1.12761,0.02586,0.18787,0.48422,0.42967,0.00024,0.04158,0,0.00014,0.00015,0.00699,0.45763,0.00062,0.3566,0.11767,0.00173,0,0.00645,0.00139,5.33184
"02/14/2023",0.00173,0,0.00138,0.01873,0.21682,0.00023,0.00358,0.27056,0.25913,0.01143,0,0.03017,0.00052,0.02986,0.00082,2e-05,0.66191,0.00084,0.86397,0.01841,0.14485,0.37901,0.3217,0.00025,0.02807,0,4e-05,2e-04,0.01182,0.3198,0.00033,0.28757,0.09401,0.00171,0,0.00355,0.00086,4.2113
"02/17/2023",0.00929,0,0.00185,0.01967,0.00638,0.00079,0.00914,0.55875,0.53109,0.02766,0,0.06034,0.00088,0.01584,0.00168,0.00019,0.83111,0.00747,1.51699,0.08486,0.34149,0.62529,0.46535,0.00172,0.03014,0,NA,4e-04,0.02452,0.05668,0.00015,0.26825,0.09788,0.00254,0,0.00735,NA,5.11796
"02/20/2023",0.00383,0,0.00016,0.01017,0.09499,0.00029,0.00047,0.09207,0.05736,0.0365,0,0.02809,0.00084,0.00792,0.00074,0.00089,0.04116,NA,0.20908,0.00486,0.06405,0.0805,0.05787,1e-05,0.00787,0.0018,NA,5e-05,0.01651,0.06502,0,0.1066,0.03722,0.00054,0.00011,0.00135,8e-04,1.00919
"02/23/2023",0.01011,0,0.00073,0.00672,0.00049,NA,0.00423,0.14052,0.18464,0.0443,0,0.01445,0.00018,0.00311,0.00018,1e-04,0.11869,0.00163,0.34689,0.0067,0.06296,0.0973,0.09152,1e-05,0.01282,0.08841,0.00011,NA,0.02531,0.02077,9e-05,0.64149,0.23191,0.00112,1e-05,0.00146,1e-05,2.08653
"02/26/2023",0.00103,0,0.00086,0.01252,0.22605,0.00035,0.00053,0.21077,0.17485,0.03952,0,0.00769,0.00014,NA,0.00012,3e-05,0.22015,NA,0.50104,0.04962,0.08653,0.1726,0.18869,1e-05,0.01846,0.00359,NA,0.00019,0.0043,NA,3e-05,0.17466,0.05513,0.00066,0,0.00116,NA,1.99826
"03/01/2023",0.00773,9e-05,0.00163,0.01297,0.00542,0.00052,0.01143,0.46524,0.44882,0.01642,0,0.04567,0.0019,0.01348,0.00075,0.00015,1.72175,0.00145,1.23173,0.05683,0.22634,0.47113,0.47744,0.00104,0.02754,0,3e-04,0.00017,0.01764,0.1123,0.00057,0.46733,0.16021,0.00401,0.00025,0.00672,0.00176,5.7889
"03/04/2023",0.01332,0,0.00046,0.0113,0.00122,0.00015,0.00111,0.1763,0.2007,0.02793,0,0.0245,0.00142,0.00854,0.00073,7e-05,0.17989,0.00199,0.52298,0.0186,0.07801,0.20484,0.16919,1e-05,0.0226,0.05233,0.00014,NA,0.03451,0.06342,0.00027,0.40093,0.14443,0.00179,0,0.00243,0.00042,2.03605
"03/07/2023",0.00833,7e-05,0.00075,0.01941,0.00171,0.00049,0.00539,0.31322,0.31084,0.04662,0,0.04349,0.00163,0.00411,0.00188,0.00017,0.57841,0.00075,0.76615,0.05522,0.22651,0.26503,0.17515,0.00033,0.01526,0.04423,NA,0.00164,0.02826,0.05854,4e-05,0.26579,0.10047,0.00261,0,0.00538,0.00158,2.55998
"03/10/2023",0.00513,0,0.00041,0.01148,0.00692,0.00032,0.00172,0.14162,0.16222,0.03871,0,0.03188,0.00088,0.0089,0.00052,0.00013,0.15167,0.00123,0.51218,0.02506,0.09624,0.19496,0.13661,5e-05,0.01184,0.05931,NA,0.00022,0.02003,0.07955,6e-05,0.18271,0.06541,0.00136,0,0.00284,0.00058,1.49682
"03/13/2023",0.01026,0,0.00036,0.0139,0.03743,5e-04,0.00988,0.16286,0.14682,0.01604,0,0.02728,0.00103,0.00991,0.00075,2e-04,0.15368,0.00037,0.47457,0.03986,0.09582,0.20208,0.13681,0.00056,0.01359,0,NA,0.00025,0.02673,0.0957,0.00018,0.23203,0.08274,0.00191,0,0.00267,6e-04,1.83436
"03/16/2023",0.03038,6e-05,0.00182,0.02413,0.00342,0.00059,0.0025,0.39972,0.39028,0.03654,0,0.06261,0.00216,0.01643,0.00143,0.00039,0.54359,0.00837,1.15903,0.07356,0.22473,0.53191,0.30174,0.00112,0.03822,0.0271,NA,0.00019,0.07326,0.11307,0.00166,0.3963,0.1445,0.00422,7e-05,0.00687,0.00064,3.78836
"03/19/2023",0.09532,0.00069,0.00394,0.0668,0.00461,0.00038,0.00629,0.84343,0.9487,0.05706,0,0.11307,0.00268,0.02746,0.00228,0.00052,0.66115,0.01029,2.57602,0.20683,0.64106,0.88818,0.67763,6e-05,0.09097,0.16232,0.00034,0.00071,0.23371,0.05008,0.00056,0.97119,0.32715,0.00863,0.00119,0.01217,0.00208,8.81608
"03/22/2023",0.06064,0,0.00176,0.03783,0.003,0.00054,0.00224,0.47093,0.55983,0.03683,0,0.09025,0.00131,0.02064,0.00469,0.00047,1.23041,0.00308,1.35715,0.03872,0.37139,0.45171,0.3696,3e-05,0.04191,0.12574,NA,0.00015,0.14732,0.07004,0.00033,0.77069,0.25507,0.00614,2e-04,0.00613,0.00065,5.42606
"03/25/2023",0.00369,0.00025,0.00123,0.01773,0.22509,0.00016,0.01191,0.2103,0.20277,0.01679,0,0.01459,NA,0.03074,0.00016,5e-05,0.35167,NA,0.96767,0.05813,0.12074,0.4223,0.35725,2e-05,0.02367,0.00926,NA,0.00014,0.00842,0.27217,0.00029,0.30268,0.09286,0.00094,4e-05,0.0023,NA,2.71669
"03/28/2023",0.0227,0,9e-04,0.01681,0.00065,6e-05,0.00158,0.16607,0.27476,0.03307,0,0.03878,0.00031,0.00942,0.00099,7e-05,0.10657,0.00094,0.56546,0.02605,0.09405,0.20085,0.10275,0.00034,0.01825,0.14176,NA,NA,0.0587,0.02254,0.00011,0.32405,0.12246,0.00279,5e-05,0.00262,0.00118,2.11918
"03/31/2023",0.01493,0,0.00101,0.01664,0.06473,0.00029,0.00995,0.12205,0.12702,0.01919,0,0.02486,0.00048,0.02325,0.00067,9e-05,0.19288,0.00209,0.45588,0.03898,0.08712,0.18938,0.11623,1e-05,0.01754,0.02416,0,0.00017,0.03474,0.16569,9e-05,0.30105,0.10482,0.00157,2e-05,0.00213,NA,2.14038
"04/03/2023",0.00289,1e-04,0.00069,0.01408,0.00077,0.00018,0.00131,0.27318,0.25178,0.02421,0,0.03784,0.00185,0.00032,0.00466,0.00028,0.62132,0.00113,0.61578,0.01818,0.12503,0.37436,0.09541,0.0011,0.00998,0.00281,0.00014,0.00034,0.01363,0.04318,2e-04,0.21369,0.07357,0.00164,8e-05,0.0042,NA,1.89216
"04/06/2023",0.01185,0,0.00073,0.0121,0.00147,0.00018,0.01841,0.22885,0.32259,0.07358,0,0.02301,0.00061,0.00908,0.00041,2e-05,0.11563,0.0018,0.83243,0.00531,0.19417,0.2899,0.17573,0,0.01808,0.16733,0.00011,NA,0.03253,0.00769,0.00024,0.16661,0.06137,0.00163,2e-05,0.003,0.00106,2.02458
"04/09/2023",0.02426,0,0.00146,0.02385,0.00526,0.00017,0.01379,0.20716,0.28011,0.05555,0,0.02662,0.00232,0.01371,0.00047,9e-05,0.14712,0.00042,0.6531,0.03531,0.13621,0.2349,0.11818,0.00035,0.02638,0.12849,1e-04,3e-05,0.06126,0.05545,1e-05,0.21779,0.08632,0.00202,0.00011,0.01126,0.00097,1.88087
"04/12/2023",0.00684,0,0.00084,0.01277,0.00398,7e-05,0.0074,0.17435,0.30404,0.06006,0,0.02708,9e-04,0.01172,0.00042,0.00012,0.26385,0.00179,0.73327,0.04233,0.12342,0.24999,0.12777,1e-05,0.01839,0.18975,NA,8e-05,0.02415,0.13813,0.00018,0.29035,0.10858,0.00146,0,0.00268,0.00221,2.15093
