profile_code,Aluminum,Arsenic,Bromine,Calcium,Chlorine,Chromium,Copper,Elemental Carbon,Elemental carbon I,Elemental carbon II,Elemental carbon III,Iron,Lead,Magnesium,Manganese,Nickel,Nitrate,Nitrite,Organic carbon,Organic carbon I,Organic carbon II,Organic carbon III,Organic carbon IV,Phosphorus,Potassium,Pyrolyzed organic carbon,Rubidium,Selenium,Silicon,Sodium,Strontium,Sulfate,Sulfur,Titanium,Vanadium,Zinc,Zirconium,assigned_profile
3609,0.0,0.0073,0.0,0.0,0.0,0.0125,0.1299,17.2279,0.0,0.0,0.0,0.1389,0.091,0.0,0.004,0.0166,9.4891,0.0,47.4648,0.0,0.0,0.0,0.0,0.1262,0.0719,0.0,0.0,0.0,0.0,0.0,0.0,2.3914,0.9283,0.0068,0.0115,0.1825,0.0021,Diesel Vehicle
3610,0.6628,0.0055,0.0,0.0,0.0,0.0065,0.0586,28.0123,0.0,0.0,0.0,0.0704,0.091,0.0,0.0059,0.0071,1.8955,0.0,32.3757,0.0,0.0,0.0,0.0,0.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2763,0.6547,0.0,0.0,0.1143,0.0027,Diesel Vehicle
3611,0.2209,0.0042,0.0,0.0,0.0,0.0065,0.1171,20.547,0.0,0.0,0.0,0.0815,0.1084,0.0,0.0033,0.0105,5.4072,0.0,40.4347,0.0,0.0,0.0,0.0,0.0787,0.3618,0.0,0.0,0.0,0.0,0.0,0.0,2.0041,0.8162,0.0022,0.0038,0.1552,0.0018,Diesel Vehicle
3612,0.0,0.0014,0.0,0.0,0.0,0.0036,0.0391,19.0349,0.0,0.0,0.0,0.0448,0.1389,0.0,0.0037,0.0025,1.2811,0.0,48.0274,0.0,0.0,0.0,0.0,0.0149,1.1322,0.0,0.0013,0.0009,0.0,0.0,0.0021,1.5379,0.7102,0.0,0.0,0.0855,0.0003,Diesel Vehicle
3613,0.0,0.0095,0.0,0.0,0.0,0.0,0.0268,11.3221,0.0,0.0,0.0,0.0526,0.0295,0.0,0.0,0.0,7.1799,0.0,30.8986,0.0,0.0,0.0,0.0,0.0921,1.8692,0.0,0.0027,0.0041,0.0,0.0,0.0113,3.8015,1.5313,0.0141,0.0331,0.1905,0.0,Diesel Vehicle
3614,0.0,0.0023,0.0,0.0,0.0,0.0001,0.2129,16.3421,0.0,0.0,0.0,0.0436,0.1177,0.0,0.007,0.0057,6.1082,0.0,30.2394,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0,0.0017,0.0,0.0,0.0,3.4132,1.813,0.0,0.0,0.2338,0.0008,Diesel Vehicle
3615,0.0,0.0044,0.0,0.0,0.0,0.0012,0.0929,15.5663,0.0,0.0,0.0,0.047,0.0953,0.0,0.0035,0.0027,4.8564,0.0,36.3884,0.0,0.0,0.0,0.0,0.0356,1.2114,0.0,0.0013,0.0022,0.0,0.0,0.0044,2.9175,1.3515,0.0047,0.011,0.1699,0.0003,Diesel Vehicle
3616,0.0,0.0025,0.0,0.0,0.0,0.001,0.0349,17.9968,0.0,0.0,0.0,0.0534,0.1321,0.0,0.0,0.0001,6.5302,0.0,36.5385,0.0,0.0,0.0,0.0,0.0556,1.2341,0.0,0.0,0.0,0.0,0.0,0.0,1.6115,0.8825,0.0,0.0,0.1432,0.0,Diesel Vehicle
3617,0.0,0.0045,0.0,0.0,0.0,0.0,0.0327,24.1206,0.0,0.0,0.0,0.0365,0.1129,0.0,0.0115,0.0167,23.243,0.0,56.633,0.0,0.0,0.0,0.0,0.2533,0.584,0.0,0.0,0.0,0.0,0.0,0.0073,5.7734,2.6378,0.0,0.0,0.2074,0.009,Diesel Vehicle
3618,0.0,0.0,0.0,0.0,0.0,0.0005,0.047,24.1059,0.0,0.0,0.0,0.0484,0.1151,0.0,0.009,0.0083,6.6798,0.0,62.2824,0.0,0.0,0.0,0.0,0.0087,0.133,0.0,0.0041,0.0187,0.0,0.0,0.0,3.6534,2.3587,0.0,0.0089,0.2047,0.001,Diesel Vehicle
3619,0.0,0.0023,0.0,0.0,0.0,0.0005,0.0382,22.0744,0.0,0.0,0.0,0.0461,0.12,0.0,0.0068,0.0083,12.151,0.0,51.8179,0.0,0.0,0.0,0.0,0.1058,0.6503,0.0,0.0013,0.0062,0.0,0.0,0.0024,3.6794,1.9596,0.0,0.0029,0.1851,0.0033,Diesel Vehicle
3620,0.4563,0.0075,0.0,3.2958,0.0,0.0,0.0166,19.1871,0.0,0.0,0.0,0.0,0.0614,0.0,0.0036,0.0076,2.8222,0.0,61.5173,0.0,0.0,0.0,0.0,0.037,0.4808,0.0,0.0,0.0,4.0608,0.0,0.0157,3.9016,0.9144,0.0,0.0,0.0958,0.0119,Diesel Vehicle
3621,21.4259,0.0123,0.0,0.0,0.0,0.0,0.4015,33.4299,0.0,0.0,0.0,0.0,0.7232,0.0,0.0276,0.0199,8.6007,0.0,116.8475,0.0,0.0,0.0,0.0,0.1777,1.543,0.0,0.0,0.0107,62.1832,0.0,0.0398,8.4643,4.3042,0.0,0.0,0.426,0.0245,Diesel Vehicle
3622,7.8093,0.0481,0.0,0.0,0.0,0.0172,0.2177,16.8605,0.0,0.0,0.0,0.0,0.3075,0.0,0.0,0.0399,3.2533,0.0,45.7615,0.0,0.0,0.0,0.0,0.0,0.0835,0.0,0.0,0.0127,18.6767,0.0,0.0,13.4113,1.9995,0.0,0.0,0.2749,0.0,Diesel Vehicle
3623,9.8971,0.0226,0.0,1.0986,0.0,0.0057,0.2119,23.1591,0.0,0.0,0.0,0.0,0.364,0.0,0.0104,0.0224,4.892,0.0,74.7087,0.0,0.0,0.0,0.0,0.0715,0.7024,0.0,0.0,0.0078,28.3069,0.0,0.0185,8.5924,2.406,0.0,0.0,0.2655,0.0121,Diesel Vehicle
3624,0.0602,0.004,0.0,0.024,0.0,0.0026,0.0821,18.3151,0.0,0.0,0.0,0.0518,0.1026,0.0,0.0043,0.0086,6.9224,0.0,44.9653,0.0,0.0,0.0,0.0,0.0709,0.6986,0.0,0.0008,0.0027,0.0,0.0,0.0028,3.1659,1.3847,0.0019,0.0059,0.1574,0.0015,Diesel Vehicle
3625,0.1109,0.0001,0.0,0.4446,0.0,0.0,0.0068,6.6977,0.0,0.0,0.0,0.2245,0.0,0.0449,0.0019,0.0033,0.663,0.0,88.8383,0.0,0.0,0.0,0.0,0.0018,1.0221,0.0,0.0005,0.0,0.4661,0.0,0.0064,3.6528,0.2855,0.0,0.0,0.0145,0.0009,Biomass Burning
3627,0.1102,0.0,0.0,0.5499,0.0,0.0013,0.0246,3.003,0.0,0.0,0.0,0.2718,0.0077,0.0657,0.0085,0.0019,0.2329,0.0,24.0483,0.0,0.0,0.0,0.0,0.0381,8.5597,0.0,0.0045,0.0003,0.5028,0.1834,0.0079,1.3817,0.3551,0.0274,0.0021,0.0304,0.0087,Biomass Burning
3628,0.088,0.0,0.0,0.2724,0.0,0.0013,0.0007,1.9653,0.0,0.0,0.0,0.1508,0.0,0.0679,0.0,0.0,0.189,0.0,68.5419,0.0,0.0,0.0,0.0,0.0044,0.6459,0.0,0.0004,0.0,0.4449,0.1016,0.004,0.4906,0.3763,0.0,0.0,0.0046,0.0,Biomass Burning
3630,0.0483,0.0,0.0,0.1969,0.0,0.0,0.6076,5.2123,0.0,0.0,0.0,0.1278,0.0309,0.1408,0.0,0.0029,0.6225,0.0,65.2112,0.0,0.0,0.0,0.0,0.0206,4.8966,0.0,0.0114,0.0,0.0868,0.4758,0.0022,1.5044,0.4712,0.0,0.0,0.3248,0.0008,Biomass Burning
3631,0.0773,0.0011,0.0,0.2504,0.0,0.0,0.0067,6.1513,0.0,0.0,0.0,0.1563,0.0016,0.0015,0.0038,0.0009,0.0984,0.0,31.4506,0.0,0.0,0.0,0.0,0.027,6.2329,0.0,0.0161,0.0,0.1625,0.148,0.004,1.1194,0.3836,0.0081,0.0,0.0162,0.0008,Biomass Burning
3633,0.1134,0.0,0.0,1.1724,0.0,0.0,0.0479,4.1615,0.0,0.0,0.0,0.1327,0.0086,0.3398,0.008,0.0003,0.2212,0.0,50.9535,0.0,0.0,0.0,0.0,0.1463,4.6585,0.0,0.0071,0.0003,0.3532,0.0621,0.0212,1.3255,0.4204,0.0,0.0,0.0459,0.0005,Biomass Burning
3639,0.0,0.0011,0.0,0.4578,0.0,0.0029,0.0011,4.6185,0.0,0.0,0.0,0.0215,0.0024,0.081,0.003,0.0,0.4811,0.0,61.6727,0.0,0.0,0.0,0.0,0.1025,3.882,0.0,0.002,0.0,0.0565,0.0268,0.0082,1.1691,0.5566,0.0096,0.0009,0.0093,0.0,Biomass Burning
3640,0.0166,0.0,0.0,0.037,0.0,0.0,0.0002,2.7336,0.0,0.0,0.0,0.0048,0.0,0.0046,0.0,0.0,0.0523,0.0,31.1263,0.0,0.0,0.0,0.0,0.0038,1.4404,0.0,0.0007,0.0001,0.0084,0.0305,0.0001,0.2465,0.2041,0.0,0.0,0.0009,0.0,Biomass Burning
3642,0.0654,0.0004,0.0,0.4699,0.0,0.0008,0.1328,4.4217,0.0,0.0,0.0,0.1178,0.0087,0.1262,0.0029,0.0008,0.3224,0.0,55.5659,0.0,0.0,0.0,0.0,0.0601,4.0631,0.0,0.0074,0.0,0.2207,0.1628,0.0079,1.1218,0.4416,0.0035,0.0001,0.0801,0.0004,Biomass Burning
3643,0.1826,0.0007,0.0,0.311,0.0,0.0,0.0036,3.1232,0.0,0.0,0.0,0.2187,0.0043,0.0601,0.0022,0.0,0.3214,0.0,57.5705,0.0,0.0,0.0,0.0,0.0074,2.9238,0.0,0.0011,0.0,0.5327,0.5465,0.0033,0.5428,0.2666,0.0079,0.0002,0.0165,0.0016,Industrial
3644,0.0483,0.0003,0.0,0.1033,0.0,0.0,0.0093,2.4408,0.0,0.0,0.0,0.0499,0.0037,0.0195,0.0008,0.003,0.1434,0.0,71.5708,0.0,0.0,0.0,0.0,0.0102,2.1885,0.0,0.0009,0.0,0.1387,0.229,0.0005,0.3222,0.1679,0.0042,0.0007,0.0129,0.0001,Industrial
3645,0.0725,0.0,0.0,0.6018,0.0,0.4913,0.0565,0.0,0.0,0.0,0.0,3.6499,0.0061,0.0602,0.1465,0.5867,0.0906,0.0,9.2255,0.0,0.0,0.0,0.0,0.0,1.8841,0.0,0.0033,0.0812,0.3929,0.6819,0.0028,93.2718,19.7259,0.0,0.0,0.0299,0.0007,Industrial
3646,0.023,0.0,0.0,0.9467,0.0,0.2649,0.0283,0.1523,0.0,0.0,0.0,1.801,0.0028,0.1211,0.08,0.3295,0.1828,0.0,11.0917,0.0,0.0,0.0,0.0,0.01,5.6063,0.0,0.0118,0.1959,0.3702,1.0625,0.0041,71.5919,10.8303,0.0,0.0091,0.0099,0.0025,Industrial
3647,0.0086,0.0,0.0,0.8496,0.0,0.6925,0.0269,0.0,0.0,0.0,0.0,4.744,0.0114,0.0,0.1853,0.6733,0.1022,0.0,7.7537,0.0,0.0,0.0,0.0,0.0,4.3473,0.0,0.0081,0.2475,0.5643,0.7451,0.005,101.1857,29.5267,0.0,0.0057,0.0172,0.0018,Industrial
3648,0.3265,0.0003,0.0,4.6231,0.0,0.0011,0.0356,1.2428,0.0,0.0,0.0,1.3068,0.0,0.831,0.1087,0.0154,0.3915,0.0,10.7379,0.0,0.0,0.0,0.0,0.4973,15.1732,0.0,0.0281,0.0521,1.0003,3.0085,0.0146,9.7126,3.1664,0.0,0.0,0.0598,0.0005,Industrial
3649,0.1076,0.0,0.0,1.7553,0.0,0.3624,0.0368,0.3487,0.0,0.0,0.0,2.8754,0.005,0.253,0.1301,0.4012,0.1917,0.0,9.7022,0.0,0.0,0.0,0.0,0.1268,6.7527,0.0,0.0128,0.1441,0.5819,1.3745,0.0066,68.9405,15.8123,0.0,0.0037,0.0292,0.0013,Industrial
3650,1.5708,0.001,0.0,10.1398,0.0,0.0054,0.017,0.0,0.0,0.0,0.0,0.8306,0.0031,0.4455,0.0426,0.0028,0.0,0.0,1.4329,0.0,0.0,0.0,0.0,0.5808,24.4341,0.0,0.0351,0.0018,4.0201,2.8137,0.0406,8.0717,2.6349,0.058,0.0038,0.031,0.0039,Industrial
3651,3.6949,0.0071,0.0,17.9256,0.0,0.0209,0.0239,3.3627,0.0,0.0,0.0,1.8837,0.0219,1.0247,0.1049,0.0047,0.0164,0.0,2.8944,0.0,0.0,0.0,0.0,0.3168,2.5149,0.0,0.0061,0.0001,11.8897,0.1918,0.1264,0.6067,0.5418,0.2155,0.0086,0.0527,0.0038,Industrial
3652,0.0,0.0,0.0,0.0556,0.0,0.029,0.0064,0.7763,0.0,0.0,0.0,0.0249,0.2551,0.0,0.0017,0.039,0.0645,0.0,2.3916,0.0,0.0,0.0,0.0,0.0,0.1476,0.0,0.0002,0.5277,0.3044,0.0,0.0009,0.0,12.3494,0.0015,0.5443,0.004,0.0003,Oil Combustion
3653,0.974,0.0012,0.0,3.3684,0.0,0.0037,0.0012,3.4459,0.0,0.0,0.0,0.3846,0.0043,0.0473,0.0085,0.0037,0.0,0.0,5.112,0.0,0.0,0.0,0.0,0.0,0.2442,0.0,0.0009,0.0052,2.7643,14.3652,0.0143,1.2888,0.649,0.0412,0.014,0.0037,0.0015,Industrial
3654,4.0549,0.0005,0.0,4.1743,0.0,0.0038,0.0032,0.1656,0.0,0.0,0.0,1.9839,0.0081,0.4544,0.0393,0.0005,0.0409,0.0,16.7827,0.0,0.0,0.0,0.0,0.085,1.3724,0.0,0.0048,0.0005,10.0631,0.3479,0.0296,4.2905,1.1428,0.1791,0.0,0.0172,0.0038,Industrial
3655,1.4444,0.0019,0.0,26.3746,0.0,0.0,0.0037,0.2532,0.0,0.0,0.0,0.611,0.0,0.5139,0.0301,0.0029,0.0,0.0,14.356,0.0,0.0,0.0,0.0,0.6235,2.3289,0.0,0.0035,0.0008,5.0627,0.2221,0.0338,0.8403,0.4323,0.0343,0.0,0.0176,0.0024,Industrial
3656,0.9338,0.0006,0.0,37.0364,0.0,0.0021,0.006,0.0,0.0,0.0,0.0,0.3193,0.0003,0.7411,0.0197,0.0042,0.0572,0.0,8.5723,0.0,0.0,0.0,0.0,0.6273,0.3494,0.0,0.0018,0.0012,2.7743,0.0497,0.0164,0.3628,0.1894,0.0179,0.0,0.0069,0.003,Industrial
3657,1.153,0.0,0.0,22.6298,0.0,0.0009,0.0009,0.008,0.0,0.0,0.0,0.5026,0.0027,0.4092,0.2571,0.0018,0.0,0.0,1.975,0.0,0.0,0.0,0.0,0.0,0.2945,0.0,0.0018,0.0009,4.111,0.0649,0.2785,30.5111,10.7976,0.0516,0.0036,0.0133,0.0027,Industrial
3658,7.8774,0.0003,0.0,12.5529,0.0,0.0096,0.006,0.2878,0.0,0.0,0.0,4.7915,0.005,1.021,0.0943,0.0044,0.1137,0.0,2.6175,0.0,0.0,0.0,0.0,0.0824,0.9397,0.0,0.004,0.0004,19.7104,0.0,0.0318,1.6811,0.7788,0.2688,0.0147,0.0164,0.0114,Road Dust
3659,10.9766,0.0008,0.0,5.0776,0.0,0.0126,0.0091,0.5788,0.0,0.0,0.0,6.5355,0.0172,1.1322,0.1086,0.0032,0.0308,0.0,2.7613,0.0,0.0,0.0,0.0,0.0817,1.2476,0.0,0.0055,0.0006,27.5632,0.0,0.0229,0.3533,0.2137,0.4901,0.0238,0.0318,0.0124,Soil Dust
3660,15.947,0.0004,0.0,2.5306,0.0,0.0086,0.0058,0.289,0.0,0.0,0.0,4.0774,0.0052,0.2552,0.0614,0.0013,0.0058,0.0,2.5962,0.0,0.0,0.0,0.0,0.0413,2.1234,0.0,0.0087,0.0009,35.0745,0.0,0.02,1.0245,0.5027,0.6296,0.0119,0.0118,0.0128,Soil Dust
3661,5.1586,0.0,0.0,10.3988,0.0,0.0111,0.1125,3.2581,0.0,0.0,0.0,2.7645,1.988,0.1495,0.0303,0.0045,0.0272,0.0,6.2372,0.0,0.0,0.0,0.0,0.2308,1.4482,0.0,0.0045,0.0,17.77,0.0,0.0569,14.5884,7.0407,0.2085,0.0,1.7167,0.0061,Road Dust
3662,3.2215,0.0004,0.0,5.9937,0.0,0.0149,0.0475,2.6118,0.0,0.0,0.0,2.3856,0.4434,0.5644,0.0316,0.0065,0.5879,0.0,10.0577,0.0,0.0,0.0,0.0,0.2728,1.3271,0.0,0.003,0.0,11.9652,0.2585,0.0879,15.8734,4.8512,0.3643,0.003,0.6791,0.0063,Road Dust
3663,15.559,0.0032,0.0,6.1498,0.0,0.0163,0.0227,0.1965,0.0,0.0,0.0,3.3099,0.021,0.6526,0.0802,0.0044,0.0,0.0,0.7206,0.0,0.0,0.0,0.0,0.3532,1.4649,0.0,0.0082,0.0049,26.5296,0.3993,0.2584,1.3159,0.4906,0.566,0.0226,0.025,0.0249,Industrial
3664,3.8864,0.0004,0.0,36.8033,0.0,0.0094,0.0049,0.2954,0.0,0.0,0.0,2.398,0.0061,0.5156,0.0273,0.0095,0.0,0.0,1.5953,0.0,0.0,0.0,0.0,0.1633,0.7201,0.0,0.0038,0.0008,11.8661,0.0,0.1255,5.7651,2.1793,0.1379,0.0151,0.0128,0.0093,Cement Manufacturing
3665,8.2765,0.0006,0.0,6.8274,0.0,0.0236,0.0072,0.2649,0.0,0.0,0.0,5.6974,0.0096,1.3161,0.218,0.0216,0.0,0.0,1.9346,0.0,0.0,0.0,0.0,0.0391,1.5933,0.0,0.0067,0.0003,25.9638,0.0,0.0499,0.3407,0.1207,0.3744,0.0151,0.018,0.0118,Soil Dust
3666,9.4985,0.0009,0.0,5.1815,0.0,0.0236,0.0198,0.9996,0.0,0.0,0.0,5.2603,0.0476,0.8579,0.095,0.0166,0.0127,0.0,10.6956,0.0,0.0,0.0,0.0,0.0744,1.0146,0.0,0.0033,0.0002,25.6269,0.0246,0.0284,0.3146,0.5637,0.3593,0.0188,0.1047,0.008,Road Dust
3667,8.7171,0.0,0.0,6.7795,0.0,0.0189,0.0143,1.0514,0.0,0.0,0.0,4.9688,0.0575,1.1745,0.1138,0.0139,0.0129,0.0,11.5691,0.0,0.0,0.0,0.0,0.1436,1.3829,0.0,0.0058,0.0004,23.7551,0.0,0.0597,0.1819,0.4388,0.3607,0.0127,0.1329,0.0104,Road Dust
3668,7.8953,0.0006,0.0,3.9713,0.0,0.0238,0.0088,0.179,0.0,0.0,0.0,5.199,0.028,2.184,0.103,0.0372,0.004,0.0,10.5975,0.0,0.0,0.0,0.0,0.0702,1.3749,0.0,0.0062,0.0003,24.2107,0.0,0.0196,0.0544,0.2944,0.3521,0.0148,0.0545,0.0078,Road Dust
3669,9.377,0.0003,0.0,3.9709,0.0,0.0169,0.0092,0.5489,0.0,0.0,0.0,5.7117,0.0329,1.2216,0.1531,0.0137,0.0062,0.0,7.7254,0.0,0.0,0.0,0.0,0.059,1.5782,0.0,0.0062,0.0,28.0421,0.0,0.0245,0.0629,0.0133,0.3824,0.0134,0.0531,0.0107,Road Dust
3670,9.3486,0.0,0.0,6.9084,0.0,0.0337,0.016,1.7709,0.0,0.0,0.0,4.4372,0.0469,0.9399,0.0997,0.0182,0.0083,0.0,13.3668,0.0,0.0,0.0,0.0,0.1317,1.3988,0.0,0.006,0.0004,24.8041,0.0,0.0322,0.2211,0.2874,0.3903,0.0121,0.2318,0.0129,Soil Dust
3671,9.8938,0.0012,0.0,1.9825,0.0,0.0281,0.0092,0.5074,0.0,0.0,0.0,5.6161,0.0385,0.9867,0.1412,0.0233,0.0225,0.0,4.712,0.0,0.0,0.0,0.0,0.096,1.988,0.0,0.0083,0.0003,28.1538,0.0,0.0196,0.0655,0.0553,0.4174,0.018,0.0614,0.0134,Soil Dust
3672,11.6949,0.0015,0.0,1.4477,0.0,0.0197,0.0079,0.5352,0.0,0.0,0.0,5.4928,0.0323,1.0117,0.107,0.016,0.0421,0.0,3.0974,0.0,0.0,0.0,0.0,0.0419,2.2501,0.0,0.0101,0.0003,29.3678,0.0,0.0185,0.0395,0.069,0.4795,0.0135,0.0284,0.0118,Road Dust
3673,12.898,0.0009,0.0,3.7875,0.0,0.0141,0.0128,0.5324,0.0,0.0,0.0,6.7273,0.0266,1.4107,0.1336,0.009,0.0125,0.0,4.2765,0.0,0.0,0.0,0.0,0.0323,1.3995,0.0,0.0056,0.0004,31.1014,0.0,0.0222,0.0365,0.1181,0.4043,0.0137,0.0733,0.0153,Road Dust
3674,6.9487,0.0,0.0,19.5003,0.0,0.0178,0.0062,0.3193,0.0,0.0,0.0,3.8032,0.0077,1.2497,0.0888,0.0243,0.0258,0.0,6.0818,0.0,0.0,0.0,0.0,0.0,1.6018,0.0,0.0134,0.0,16.4576,0.0,0.0277,1.5737,0.5701,0.2429,0.0121,0.0122,0.0064,Soil Dust
3675,3.2298,0.0,0.0,32.3,0.0,0.0131,0.006,0.0,0.0,0.0,0.0,2.2051,0.0022,0.8542,0.0675,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834,0.0,0.0018,0.0007,10.3136,0.0,0.0461,0.0,0.1333,0.2311,0.0151,0.0134,0.0062,Road Dust
3676,7.5914,0.0002,0.0,13.5623,0.0,0.0234,0.0065,0.5454,0.0,0.0,0.0,4.041,0.0076,1.1638,0.0879,0.0196,0.0114,0.0,4.729,0.0,0.0,0.0,0.0,0.0121,1.2009,0.0,0.0055,0.0001,21.17,0.0,0.0323,0.3616,0.2433,0.2751,0.0197,0.0161,0.0079,Road Dust
3677,3.5158,0.0,0.0,44.2737,0.0,0.0108,0.003,0.1704,0.0,0.0,0.0,2.3453,0.0015,0.6264,0.0197,0.0063,0.0,0.0,2.1532,0.0,0.0,0.0,0.0,0.1625,1.0105,0.0,0.0053,0.0,12.4166,0.0,0.1387,8.4632,2.9104,0.1196,0.0126,0.0055,0.0065,Cement Manufacturing
3678,12.4704,0.0012,0.0,4.8714,0.0,0.0254,0.0086,0.6756,0.0,0.0,0.0,5.8216,0.0069,0.8258,0.1374,0.0152,0.0,0.0,2.3049,0.0,0.0,0.0,0.0,0.0851,2.3072,0.0,0.0105,0.0003,31.9004,0.0,0.0272,0.4322,0.2466,0.5509,0.0199,0.0172,0.0138,Soil Dust
3679,8.7483,0.0009,0.0,4.094,0.0,0.0203,0.0232,3.4225,0.0,0.0,0.0,4.8696,0.0577,0.8508,0.0897,0.0139,0.0189,0.0,19.1901,0.0,0.0,0.0,0.0,0.1661,1.3821,0.0,0.0047,0.0006,23.2731,0.0026,0.0419,0.2311,0.4815,0.3501,0.0094,0.1814,0.0076,Road Dust
3680,7.5141,0.0,0.0,6.582,0.0,0.0218,0.0275,2.9813,0.0,0.0,0.0,4.3306,0.0839,1.0131,0.0728,0.0197,0.0068,0.0,14.7133,0.0,0.0,0.0,0.0,0.1404,1.262,0.0,0.0039,0.0,24.3809,0.1351,0.3889,0.4515,0.5145,0.3518,0.0137,0.1766,0.0096,Road Dust
3681,5.8075,0.0,0.0,22.7792,0.0,0.0151,0.0044,0.5183,0.0,0.0,0.0,2.9681,0.0042,0.9607,0.0602,0.0127,0.0018,0.0,3.4875,0.0,0.0,0.0,0.0,0.0623,0.9019,0.0,0.004,0.0003,18.4813,0.0,0.0696,0.6768,0.4038,0.1853,0.0113,0.0138,0.0404,Soil Dust
3682,8.8472,0.0005,0.0,4.7994,0.0,0.0207,0.0151,1.2403,0.0,0.0,0.0,5.2019,0.0447,1.2578,0.1109,0.0191,0.0109,0.0,11.9555,0.0,0.0,0.0,0.0,0.1027,1.3465,0.0,0.0,0.0003,24.9816,0.0054,0.0348,0.169,0.3583,0.3609,0.0138,0.1053,0.0,Soil Dust
3683,0.0,0.0,0.0,0.1942,0.0,0.0059,0.1642,11.3436,0.0,0.0,0.0,0.3248,0.0498,0.0881,0.0056,0.0079,16.5508,0.0,41.3005,0.0,0.0,0.0,0.0,0.0216,0.4791,0.0,0.0003,0.0018,0.0,0.1473,0.0034,3.3848,1.6197,0.025,0.0043,0.2086,0.0029,Diesel Vehicle
3684,0.0,0.0005,0.0,0.2585,0.0,0.0026,0.0718,28.7486,0.0,0.0,0.0,1.4756,0.0644,0.1806,0.0092,0.0025,1.0476,0.0,37.8698,0.0,0.0,0.0,0.0,0.0731,0.113,0.0,0.0008,0.0015,0.0013,0.6717,0.0081,4.059,1.6581,0.0069,0.0017,0.1857,0.0047,Diesel Vehicle
3685,0.0,0.001,0.0,0.1653,0.0,0.0,0.0462,14.3318,0.0,0.0,0.0,0.5344,0.0463,0.0281,0.0112,0.0021,19.3027,0.0,48.3692,0.0,0.0,0.0,0.0,0.0363,0.4231,0.0,0.0004,0.0009,0.0,0.2399,0.0027,4.4586,2.0517,0.0,0.0,0.171,0.0056,Diesel Vehicle
3686,4.3175,0.0,0.0,3.5587,0.0,0.0166,0.0164,8.2421,0.0,0.0,0.0,3.1002,0.0761,2.0987,0.104,0.0098,0.1556,0.0,4.121,0.0,0.0,0.0,0.0,0.1907,0.8134,0.0,0.0022,0.2669,8.2093,1.692,0.185,14.3343,7.3818,0.2197,0.0115,0.0479,0.0083,Coal Combustion
3687,4.2474,0.0,0.0,3.797,0.0,0.0086,0.0104,2.2398,0.0,0.0,0.0,3.269,0.0249,2.4326,0.1207,0.0081,0.1561,0.0,3.2127,0.0,0.0,0.0,0.0,0.1097,0.8336,0.0,0.0049,0.4311,7.7553,2.1205,0.1751,27.2851,9.2668,0.2168,0.0096,0.031,0.0104,Coal Combustion
3688,4.3286,0.0,0.0,3.4143,0.0,0.0095,0.0114,9.2632,0.0,0.0,0.0,3.0686,0.0,2.3307,0.1092,0.0065,0.2053,0.0,0.4737,0.0,0.0,0.0,0.0,0.1676,0.8318,0.0,0.0018,0.3914,8.7007,1.6562,0.1742,27.9158,10.6373,0.165,0.0,0.0306,0.0029,Coal Combustion
3689,3.7455,0.0,0.0,3.1174,0.0,0.0093,0.0076,12.5643,0.0,0.0,0.0,2.8448,0.0,1.3361,0.0804,0.0052,0.1287,0.0,1.1725,0.0,0.0,0.0,0.0,0.1243,0.7041,0.0,0.0039,0.2806,7.2349,0.8997,0.153,21.449,7.9039,0.1808,0.0,0.026,0.0079,Coal Combustion
3690,4.1597,0.0,0.0,3.4719,0.0,0.011,0.0115,8.0773,0.0,0.0,0.0,3.0706,0.0253,2.0495,0.1036,0.0074,0.1614,0.0,2.245,0.0,0.0,0.0,0.0,0.1481,0.7957,0.0,0.0032,0.3425,7.975,1.5921,0.1718,22.746,8.7975,0.1956,0.0053,0.0339,0.0074,Coal Combustion
3691,1.3192,0.0,0.0,9.9908,0.0,0.0035,0.0071,2.5435,0.0,0.0,0.0,0.7211,0.0,0.2572,0.0093,0.0025,0.4043,0.0,1.913,0.0,0.0,0.0,0.0,0.0662,0.1332,0.0,0.0012,0.0,2.2976,0.2782,0.042,15.3978,3.373,0.0084,0.0,0.0174,0.0,Coal Combustion
3692,2.3284,0.0,0.0,22.5235,0.0,0.0073,0.0057,0.6618,0.0,0.0,0.0,1.3551,0.0,0.25,0.0243,0.0034,0.3353,0.0,2.8382,0.0,0.0,0.0,0.0,0.0229,0.2276,0.0,0.0016,0.0,3.9806,0.0,0.0812,9.3176,8.0876,0.1455,0.0157,0.0138,0.0042,Coal Combustion
3693,1.7672,0.0,0.0,11.4999,0.0,0.0097,0.0026,0.3108,0.0,0.0,0.0,0.9137,0.0,0.1508,0.0134,0.004,1.6215,0.0,3.141,0.0,0.0,0.0,0.0,0.0444,0.1755,0.0,0.0008,0.0,3.0788,0.0,0.0579,13.3019,5.465,0.1128,0.0156,0.0106,0.0031,Coal Combustion
